wikidata_id,scientific_name,wikipedia_title,source_url,mass_kg,lifespan_yr,gestation_days,litter_size,population_grp_size,max_speed_mph,hibernation_b,migration_b,continent,conservation_status,pageviews_30d,sound_url,image_url,image_file_page,image_license,image_attribution
Q373558,Lycalopex culpaeus,Culpeo,https://en.wikipedia.org/wiki/Culpeo,8.6,,58.7,4.88,,30,0,0,South America,Least Concern,6100,,https://upload.wikimedia.org/wikipedia/commons/a/aa/Culpeo_%28Lycalopex_culpaeus_culpaeus%29_Lo_Barnechea_2.jpg,https://commons.wikimedia.org/wiki/File%3ACulpeo_%28Lycalopex_culpaeus_culpaeus%29_Lo_Barnechea_2.jpg,CC BY-SA 4.0,"<bdi><a href=""https://www.wikidata.org/wiki/Q54800218"" class=""extiw"" title=""d:Q54800218""><span title=""Scottish wildlife photographer"">Charles J. Sharp</span></a></bdi> / CC BY-SA 4.0"
Q159857,Dama dama,European fallow deer,https://en.wikipedia.org/wiki/European_fallow_deer,57.2,25,230,1,,35,0,0,,Least Concern,6069,https://upload.wikimedia.org/wikipedia/commons/f/f0/Fallow_Deer_%28Dama_dama%29_%28W1CDR0001444_BD17%29.ogg,https://upload.wikimedia.org/wikipedia/commons/f/f3/Fallow_deer_in_field.jpg,https://commons.wikimedia.org/wiki/File%3AFallow_deer_in_field.jpg,CC BY-SA 2.0,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/34168159@N00"">Johann-Nikolaus Andreae</a> / CC BY-SA 2.0"
Q203868,Indri indri,Indri,https://en.wikipedia.org/wiki/Indri,8.6,,136.5,1.01,3.5,20,0,0,Africa,Critically Endangered,6053,,https://upload.wikimedia.org/wikipedia/commons/0/0d/Indri_%28Indri_indri%29.jpg,https://commons.wikimedia.org/wiki/File%3AIndri_%28Indri_indri%29.jpg,CC BY-SA 4.0,"<bdi><a href=""https://www.wikidata.org/wiki/Q54800218"" class=""extiw"" title=""d:Q54800218""><span title=""Scottish wildlife photographer"">Charles J. Sharp</span></a></bdi> / CC BY-SA 4.0"
Q273331,Orcaella brevirostris,Irrawaddy dolphin,https://en.wikipedia.org/wiki/Irrawaddy_dolphin,190,,425.8,1,5.5,15,0,1,Asia,Endangered,6047,,https://upload.wikimedia.org/wikipedia/commons/a/ae/Irrawaddy_dolphin-Orcaella_brevirostris_by_2eight.jpg,https://commons.wikimedia.org/wiki/File%3AIrrawaddy_dolphin-Orcaella_brevirostris_by_2eight.jpg,CC BY-SA 3.0 de,"Stefan Brending (<a href=""//commons.wikimedia.org/wiki/User:2eight"" title=""User:2eight"">2eight</a>) / CC BY-SA 3.0 de"
Q745751,Vulpes macrotis,Kit fox,https://en.wikipedia.org/wiki/Kit_fox,4.5,20,,4.5,,30,0,0,North America,Least Concern,5942,,https://upload.wikimedia.org/wikipedia/commons/a/ad/Vulpes_macrotis_mutica_sitting.jpg,https://commons.wikimedia.org/wiki/File%3AVulpes_macrotis_mutica_sitting.jpg,Public domain,B. Peterson / Public domain
Q722180,Urocyon littoralis,Island fox,https://en.wikipedia.org/wiki/Island_fox,1.9,8,53.7,2.17,,30,0,0,North America,Near Threatened,5932,,https://upload.wikimedia.org/wikipedia/commons/1/1d/Urocyon_littoralis_%28Island_fox%29_FWS_001.jpg,https://commons.wikimedia.org/wiki/File%3AUrocyon_littoralis_%28Island_fox%29_FWS_001.jpg,CC BY 2.0,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/54430347@N04"">Pacific Southwest Region USFWS</a> from Sacramento, US / CC BY 2.0"
Q241256,Civettictis civetta,African civet,https://en.wikipedia.org/wiki/African_civet,12.1,28,68.4,2.31,,15,0,0,Africa,Least Concern,5873,,https://upload.wikimedia.org/wikipedia/commons/a/a2/Civettictis_civetta_11.jpg,https://commons.wikimedia.org/wiki/File%3ACivettictis_civetta_11.jpg,CC BY-SA 3.0,"<a href=""//commons.wikimedia.org/wiki/User:%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B9_%D0%A3%D1%81%D0%B8%D0%BA"" title=""User:Николай Усик"">Николай Усик</a> / <a rel=""nofollow"" class=""external free"" href=""http://paradoxusik.livejournal.com/"">http://paradoxusik.livejournal.com/</a> / CC BY-SA 3.0"
Q281008,Octodon degus,Common degu,https://en.wikipedia.org/wiki/Common_degu,0.203,7.1,90.6,5.31,,8,0,0,South America,Least Concern,5871,,https://upload.wikimedia.org/wikipedia/commons/4/47/Octodon_degus_-Heidelberg_Zoo%2C_Germany-8a.jpg,https://commons.wikimedia.org/wiki/File%3AOctodon_degus_-Heidelberg_Zoo%2C_Germany-8a.jpg,CC BY-SA 2.0,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/54581213@N02"">Markus</a> / CC BY-SA 2.0"
Q623434,Kobus ellipsiprymnus,Waterbuck,https://en.wikipedia.org/wiki/Waterbuck,204.4,19.9,270,1,,50,0,0,Africa,Least Concern,5756,,https://upload.wikimedia.org/wikipedia/commons/2/27/069_Waterbuck_at_Queen_Elizabeth_National_Park_Photo_by_Giles_Laurent.jpg,https://commons.wikimedia.org/wiki/File%3A069_Waterbuck_at_Queen_Elizabeth_National_Park_Photo_by_Giles_Laurent.jpg,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:Giles_Laurent"" title=""User:Giles Laurent"">Giles Laurent</a> / CC BY-SA 4.0"
Q622878,Bubalus mindorensis,Tamaraw,https://en.wikipedia.org/wiki/Tamaraw,254.4,28,306.1,1,11,35,0,0,Asia,Critically Endangered,5745,,https://upload.wikimedia.org/wikipedia/commons/0/0b/Bubalus_mindorensis_by_Gregg_Yan_01.jpg,https://commons.wikimedia.org/wiki/File%3ABubalus_mindorensis_by_Gregg_Yan_01.jpg,CC BY-SA 3.0,"<a href=""//commons.wikimedia.org/w/index.php?title=LaDez&amp;action=edit&amp;redlink=1"" class=""new"" title=""LaDez (page does not exist)"">LaDez</a> / CC BY-SA 3.0"
Q273565,Kobus leche,Lechwe,https://en.wikipedia.org/wiki/Lechwe,88.6,18.6,229.8,1,,50,0,,Africa,Near Threatened,5716,,https://upload.wikimedia.org/wikipedia/commons/7/71/Red_lechwe_%28Kobus_leche_leche%29_male.jpg,https://commons.wikimedia.org/wiki/File%3ARed_lechwe_%28Kobus_leche_leche%29_male.jpg,CC BY-SA 4.0,"<bdi><a href=""https://www.wikidata.org/wiki/Q54800218"" class=""extiw"" title=""d:Q54800218""><span title=""Scottish wildlife photographer"">Charles J. Sharp</span></a></bdi> / CC BY-SA 4.0"
Q209516,Micromys minutus,Eurasian harvest mouse,https://en.wikipedia.org/wiki/Eurasian_harvest_mouse,0.007,5,21,4.92,,8,0,0,,Least Concern,5669,,https://upload.wikimedia.org/wikipedia/commons/c/c9/Micromysminutus1.jpg,https://commons.wikimedia.org/wiki/File%3AMicromysminutus1.jpg,CC BY-SA 3.0,"<a href=""https://de.wikipedia.org/wiki/Benutzer:Hecke"" class=""extiw"" title=""de:Benutzer:Hecke"">Hecke</a> / CC BY-SA 3.0"
Q663412,Rusa timorensis,Javan rusa,https://en.wikipedia.org/wiki/Javan_rusa,66.4,,250.3,1,,35,0,1,,Vulnerable,5628,,https://upload.wikimedia.org/wikipedia/commons/0/05/Javan_Deer_couple_-_Baluran_NP_-_East_Java_%2829505339513%29.jpg,https://commons.wikimedia.org/wiki/File%3AJavan_Deer_couple_-_Baluran_NP_-_East_Java_%2829505339513%29.jpg,CC BY-SA 2.0,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/30818542@N04"">Francesco Veronesi</a> from Italy / CC BY-SA 2.0"
Q304912,Hypsignathus monstrosus,Hammer-headed bat,https://en.wikipedia.org/wiki/Hammer-headed_bat,0.337,,125.1,1.4,4.4,25,0,0,Africa,Least Concern,5621,,https://upload.wikimedia.org/wikipedia/commons/5/53/Hypsignathus_monstrosus.png,https://commons.wikimedia.org/wiki/File%3AHypsignathus_monstrosus.png,CC0,"<p>Sarah H. Olson,
Gerard Bounga,
Alain Ondzie,
Trent Bushmaker,
Stephanie N. Seifert,
Eeva Kuisma,
Dylan W. Taylor,
</p>
Vincent J. Munster, Chris Walzer / CC0"
Q148462,Nasua nasua,South American coati,https://en.wikipedia.org/wiki/South_American_coati,3.8,17.7,75.1,3.69,,15,0,0,South America,Least Concern,5564,,https://upload.wikimedia.org/wikipedia/commons/9/9d/Nasenbaer_Nasua_nasua_Zoo_Augsburg-04.jpg,https://commons.wikimedia.org/wiki/File%3ANasenbaer_Nasua_nasua_Zoo_Augsburg-04.jpg,CC BY-SA 3.0,"<a href=""//commons.wikimedia.org/wiki/User:Rufus46"" title=""User:Rufus46"">Rufus46</a> / CC BY-SA 3.0"
Q319070,Vulpes ferrilata,Tibetan fox,https://en.wikipedia.org/wiki/Tibetan_fox,5.5,,54.2,3.49,,30,0,0,Asia,Least Concern,5386,,https://upload.wikimedia.org/wikipedia/commons/3/31/Vulpes_ferrilata.jpg,https://commons.wikimedia.org/wiki/File%3AVulpes_ferrilata.jpg,CC0,"<a rel=""nofollow"" class=""external text"" href=""https://www.inaturalist.org/users/6924064"">James Eaton</a> / CC0"
Q208112,Litocranius walleri,Gerenuk,https://en.wikipedia.org/wiki/Gerenuk,38.8,13,204.2,1,,50,0,0,Africa,Near Threatened,5365,,https://upload.wikimedia.org/wikipedia/commons/f/f3/San_Diego_Zoo_Avril_2013_05.JPG,https://commons.wikimedia.org/wiki/File%3ASan_Diego_Zoo_Avril_2013_05.JPG,CC BY 3.0,"<a href=""//commons.wikimedia.org/wiki/User:Abujoy"" title=""User:Abujoy"">Abujoy</a> / CC BY 3.0"
Q214287,Cystophora cristata,Hooded seal,https://en.wikipedia.org/wiki/Hooded_seal,278.9,35,334.6,1,,17,0,1,,Endangered,5362,,https://upload.wikimedia.org/wikipedia/commons/5/51/2016-klappm%C3%BCtzemuseumkoenig.jpg,https://commons.wikimedia.org/wiki/File%3A2016-klappm%C3%BCtzemuseumkoenig.jpg,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:Ziko"" title=""User:Ziko"">Ziko van Dijk</a> / CC BY-SA 4.0"
Q6145,Erinaceus europaeus,European hedgehog,https://en.wikipedia.org/wiki/European_hedgehog,0.778,14,37,4.64,,8,1,0,,Near Threatened,5303,,https://upload.wikimedia.org/wikipedia/commons/e/e1/Erinaceus_europaeus_LC0119.jpg,https://commons.wikimedia.org/wiki/File%3AErinaceus_europaeus_LC0119.jpg,CC BY-SA 2.0 de,"<a href=""//commons.wikimedia.org/wiki/User:LC-de"" title=""User:LC-de"">Jörg Hempel</a> / CC BY-SA 2.0 de"
Q194526,Dasyurus maculatus,Tiger quoll,https://en.wikipedia.org/wiki/Tiger_quoll,3.3,5,21,4.47,1,25,,0,Oceania,Near Threatened,5280,,https://upload.wikimedia.org/wikipedia/commons/b/b1/Dasyurus_maculatus_398569942.jpg,https://commons.wikimedia.org/wiki/File%3ADasyurus_maculatus_398569942.jpg,CC BY 4.0,"<a rel=""nofollow"" class=""external text"" href=""https://www.inaturalist.org/users/1510218"">pimelea</a> / CC BY 4.0"
Q1009881,Damaliscus pygargus,Bontebok,https://en.wikipedia.org/wiki/Bontebok,77.8,21.7,240.5,1.41,,50,0,1,Africa,Least Concern,5271,,https://upload.wikimedia.org/wikipedia/commons/c/c3/Bontebok_%28Damaliscus_pygargus_pygargus%29_%2830573334994%29.jpg,https://commons.wikimedia.org/wiki/File%3ABontebok_%28Damaliscus_pygargus_pygargus%29_%2830573334994%29.jpg,CC BY-SA 2.0,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/65695019@N07"">Bernard DUPONT</a> from FRANCE / CC BY-SA 2.0"
Q27366,Martes foina,Beech marten,https://en.wikipedia.org/wiki/Beech_marten,1.7,18.1,29.9,3.78,,20,0,0,,Least Concern,5254,,https://upload.wikimedia.org/wikipedia/commons/d/d6/Steinmarder_%28cropped%29.jpg,https://commons.wikimedia.org/wiki/File%3ASteinmarder_%28cropped%29.jpg,CC BY 2.0 de,"<ul><li><a href=""//commons.wikimedia.org/wiki/File:Steinmarder_01.jpg"" title=""File:Steinmarder 01.jpg"">Steinmarder_01.jpg</a>: <a href=""//commons.wikimedia.org/wiki/User:Zefram"" title=""User:Zefram"">Zefram</a></li>
<li>derivative work: <a href=""//commons.wikimedia.org/w/index.php?title=User:Mariomassone&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Mariomassone (page does not exist)"">Mariomassone</a> (<a href=""//commons.wikimedia.org/wiki/User_talk:Mariomassone"" title=""User talk:Mariomassone""><span class=""signature-talk"">talk</span></a>)</li></ul> / CC BY 2.0 de"
Q203897,Grampus griseus,Risso's dolphin,https://en.wikipedia.org/wiki/Risso's_dolphin,387.5,20,365,0.97,10,22,0,1,,Least Concern,5251,,https://upload.wikimedia.org/wikipedia/commons/9/93/Grampo.jpg,https://commons.wikimedia.org/wiki/File%3AGrampo.jpg,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:AliceMartinelli8&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:AliceMartinelli8 (page does not exist)"">AliceMartinelli8</a> / CC BY-SA 4.0"
Q838944,Pygathrix nemaeus,Red-shanked douc,https://en.wikipedia.org/wiki/Red-shanked_douc,9.4,25,182.9,1.01,9.3,20,0,,Asia,Critically Endangered,5234,,https://upload.wikimedia.org/wikipedia/commons/3/3c/Red-shanked_douc_langur_%28Pygathrix_nemaeus%29_female_and_juvenile_Son_Tra.jpg,https://commons.wikimedia.org/wiki/File%3ARed-shanked_douc_langur_%28Pygathrix_nemaeus%29_female_and_juvenile_Son_Tra.jpg,CC BY-SA 4.0,"<bdi><a href=""https://www.wikidata.org/wiki/Q54800218"" class=""extiw"" title=""d:Q54800218""><span title=""Scottish wildlife photographer"">Charles J. Sharp</span></a></bdi> / CC BY-SA 4.0"
Q602666,Hylochoerus meinertzhageni,Giant forest hog,https://en.wikipedia.org/wiki/Giant_forest_hog,198.1,18,151,4,,30,0,0,Africa,Least Concern,5215,,https://upload.wikimedia.org/wikipedia/commons/e/e6/Hylochoerus_meinertzhageni2.jpg,https://commons.wikimedia.org/wiki/File%3AHylochoerus_meinertzhageni2.jpg,CC BY-SA 2.0,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/41894166489@N01"">michell zappa</a> from São Paulo, Brazil / CC BY-SA 2.0"
Q583901,Sylvilagus aquaticus,Swamp rabbit,https://en.wikipedia.org/wiki/Swamp_rabbit,2.1,,37.2,3,,35,0,0,North America,Least Concern,5210,,https://upload.wikimedia.org/wikipedia/commons/4/42/Sylvilagus_aquaticus_365336366.jpg,https://commons.wikimedia.org/wiki/File%3ASylvilagus_aquaticus_365336366.jpg,CC BY 4.0,"<a rel=""nofollow"" class=""external text"" href=""https://www.inaturalist.org/users/1582940"">Brandon Johnson</a> / CC BY 4.0"
Q613760,Herpestes edwardsi,Indian grey mongoose,https://en.wikipedia.org/wiki/Indian_grey_mongoose,1.3,,63.1,2,,20,0,0,Asia,Least Concern,5190,,https://upload.wikimedia.org/wikipedia/commons/9/96/Herpestes_edwardsii_at_Hyderaba.jpg,https://commons.wikimedia.org/wiki/File%3AHerpestes_edwardsii_at_Hyderaba.jpg,CC BY-SA 3.0,"<a href=""//commons.wikimedia.org/wiki/User:J.M.Garg"" title=""User:J.M.Garg"">J.M.Garg</a> / CC BY-SA 3.0"
Q194663,Didelphis marsupialis,Common opossum,https://en.wikipedia.org/wiki/Common_opossum,1.1,2.7,14,7.09,,15,0,0,,Least Concern,5079,,https://upload.wikimedia.org/wikipedia/commons/2/25/Rabipelao2.jpg,https://commons.wikimedia.org/wiki/File%3ARabipelao2.jpg,CC BY 2.0,"<ul><li><a href=""//commons.wikimedia.org/wiki/File:Rabipelao.jpg"" title=""File:Rabipelao.jpg"">Rabipelao.jpg</a>: <a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/photos/17333088@N00"">Juan Tello</a></li>
<li>derivative work: <a href=""//commons.wikimedia.org/wiki/User:WolfmanSF"" title=""User:WolfmanSF"">WolfmanSF</a> (<a href=""//commons.wikimedia.org/wiki/User_talk:WolfmanSF"" title=""User talk:WolfmanSF""><span class=""signature-talk"">talk</span></a>)</li></ul> / CC BY 2.0"
Q728636,Hemitragus jemlahicus,Himalayan tahr,https://en.wikipedia.org/wiki/Himalayan_tahr,68.6,21.8,195.8,1.01,35,35,0,1,Asia,Near Threatened,4991,,https://upload.wikimedia.org/wikipedia/commons/3/34/Himalayan_Tahr_at_Sagarmatha_National_Park%2C_Nepal_01.jpg,https://commons.wikimedia.org/wiki/File%3AHimalayan_Tahr_at_Sagarmatha_National_Park%2C_Nepal_01.jpg,CC BY-SA 4.0,"<ul><li><b>Original: </b> <a href=""//commons.wikimedia.org/w/index.php?title=User:Gurung_pratap&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Gurung pratap (page does not exist)"">Pratap Gurung</a></li>
<li><small style=""font-size:85%;""><b>Derivative work: </b> <a href=""//commons.wikimedia.org/wiki/User:UnpetitproleX"" title=""User:UnpetitproleX"">UnpetitproleX</a></small></li></ul> / CC BY-SA 4.0"
Q300981,Desmodus rotundus,Common vampire bat,https://en.wikipedia.org/wiki/Common_vampire_bat,0.033,19.5,209.3,1,31.5,25,0,,,Least Concern,4991,,https://upload.wikimedia.org/wikipedia/commons/4/41/Desmo-Flug-01.jpg,https://commons.wikimedia.org/wiki/File%3ADesmo-Flug-01.jpg,CC BY-SA 4.0,Uwe Schmidt / CC BY-SA 4.0
Q755719,Priodontes maximus,Giant armadillo,https://en.wikipedia.org/wiki/Giant_armadillo,40.6,15,124.2,1.5,,20,0,,South America,Vulnerable,4981,,https://upload.wikimedia.org/wikipedia/commons/0/06/Priodontes_maximus_at_R%C3%A9gina.jpg,https://commons.wikimedia.org/wiki/File%3APriodontes_maximus_at_R%C3%A9gina.jpg,CC BY 4.0,Guillaume Delaitre / CC BY 4.0
Q220271,Tapirus terrestris,South American tapir,https://en.wikipedia.org/wiki/South_American_tapir,169.5,35,395.4,1,,35,0,0,South America,Vulnerable,4980,,https://upload.wikimedia.org/wikipedia/commons/3/36/South_American_tapir_%28Tapirus_terrestris%29.JPG,https://commons.wikimedia.org/wiki/File%3ASouth_American_tapir_%28Tapirus_terrestris%29.JPG,CC BY-SA 4.0,"<bdi><a href=""https://www.wikidata.org/wiki/Q54800218"" class=""extiw"" title=""d:Q54800218""><span title=""Scottish wildlife photographer"">Charles J. Sharp</span></a></bdi> / CC BY-SA 4.0"
Q369817,Oryx dammah,Scimitar oryx,https://en.wikipedia.org/wiki/Scimitar_oryx,199.8,20.4,248,1,30,50,0,1,,Endangered,4970,,https://upload.wikimedia.org/wikipedia/commons/3/3a/Oryx_Dammah.jpg,https://commons.wikimedia.org/wiki/File%3AOryx_Dammah.jpg,CC BY-SA 3.0,"<a href=""https://de.wikipedia.org/wiki/Benutzer:Albinfo"" class=""extiw"" title=""de:Benutzer:Albinfo"">Albinfo</a> / CC BY-SA 3.0"
Q752467,Manis crassicaudata,Indian pangolin,https://en.wikipedia.org/wiki/Indian_pangolin,8,13.5,67.5,1,,10,0,0,Asia,Endangered,4952,,https://upload.wikimedia.org/wikipedia/commons/3/30/Scaly_ant_eater_by_Dushy_Ranetunge_2.jpg,https://commons.wikimedia.org/wiki/File%3AScaly_ant_eater_by_Dushy_Ranetunge_2.jpg,CC BY-SA 3.0,Dushy Ranetunge / CC BY-SA 3.0
Q1770542,Cricetomys gambianus,Gambian pouched rat,https://en.wikipedia.org/wiki/Gambian_pouched_rat,1.3,,31.4,3.11,,8,0,0,Africa,Least Concern,4923,,https://upload.wikimedia.org/wikipedia/commons/0/0c/Cricetomys_gambianus_as_a_captive_pet.jpg,https://commons.wikimedia.org/wiki/File%3ACricetomys_gambianus_as_a_captive_pet.jpg,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Louisvarley&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Louisvarley (page does not exist)"">Louisvarley</a> / CC BY-SA 4.0"
Q280590,Macaca nigra,Celebes crested macaque,https://en.wikipedia.org/wiki/Celebes_crested_macaque,7.4,18,172.4,1.01,,20,0,0,Asia,Critically Endangered,4863,,https://upload.wikimedia.org/wikipedia/commons/c/c4/Kuifmakaak_%288721744168%29.jpg,https://commons.wikimedia.org/wiki/File%3AKuifmakaak_%288721744168%29.jpg,CC BY-SA 2.0,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/41601691@N02"">Tim Strater</a> from Rotterdam, Nederland / CC BY-SA 2.0"
Q208077,Cricetus cricetus,European hamster,https://en.wikipedia.org/wiki/European_hamster,0.429,4,19.5,7.14,,8,1,0,,Critically Endangered,4862,,https://upload.wikimedia.org/wikipedia/commons/f/fa/European_hamster_%28Cricetus_cricetus%29_Meidling_2.jpg,https://commons.wikimedia.org/wiki/File%3AEuropean_hamster_%28Cricetus_cricetus%29_Meidling_2.jpg,CC BY-SA 4.0,"<bdi><a href=""https://www.wikidata.org/wiki/Q54800218"" class=""extiw"" title=""d:Q54800218""><span title=""Scottish wildlife photographer"">Charles J. Sharp</span></a></bdi> / CC BY-SA 4.0"
Q322141,Ammotragus lervia,Barbary sheep,https://en.wikipedia.org/wiki/Barbary_sheep,94.2,21,156.2,1.22,,35,0,0,Africa,Vulnerable,4842,,https://upload.wikimedia.org/wikipedia/commons/f/f4/BarbarySheep4.jpg,https://commons.wikimedia.org/wiki/File%3ABarbarySheep4.jpg,CC BY-SA 3.0,"<a href=""https://en.wikipedia.org/wiki/User:Rei"" class=""extiw"" title=""wikipedia:User:Rei"">Rei</a> at <a href=""https://en.wikipedia.org/wiki/"" class=""extiw"" title=""wikipedia:"">English Wikipedia</a>. Picture taken by <a href=""https://en.wikipedia.org/wiki/User:Rei"" class=""extiw"" title=""en:User:Rei"">Rei</a> in July 2006. / CC BY-SA 3.0"
Q208486,Leontopithecus rosalia,Golden lion tamarin,https://en.wikipedia.org/wiki/Golden_lion_tamarin,0.593,24.8,134,1.94,,20,0,0,South America,Endangered,4731,,https://upload.wikimedia.org/wikipedia/commons/8/8f/Leontopithecus_rosalia_-_Copenhagen_Zoo_-_DSC09082.JPG,https://commons.wikimedia.org/wiki/File%3ALeontopithecus_rosalia_-_Copenhagen_Zoo_-_DSC09082.JPG,CC0,"<a href=""//commons.wikimedia.org/wiki/User:Daderot"" title=""User:Daderot"">Daderot</a> / CC0"
Q27016,Arvicola amphibius,European water vole,https://en.wikipedia.org/wiki/European_water_vole,0.12,5,21.2,4.76,,8,0,0,,Least Concern,4727,,https://upload.wikimedia.org/wikipedia/commons/5/5c/Water_Vole_on_Boot_Hill_%285592665124%29.jpg,https://commons.wikimedia.org/wiki/File%3AWater_Vole_on_Boot_Hill_%285592665124%29.jpg,CC BY 2.0,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/55426027@N03"">Peter Trimming</a> from Croydon, England / CC BY 2.0"
Q456206,Trichechus inunguis,Amazonian manatee,https://en.wikipedia.org/wiki/Amazonian_manatee,418,30,372.7,1,,20,0,1,South America,Vulnerable,4676,,https://upload.wikimedia.org/wikipedia/commons/4/49/Manati_amazonico_en_Iquitos.jpg,https://commons.wikimedia.org/wiki/File%3AManati_amazonico_en_Iquitos.jpg,CC BY 2.0,Alan Kotok / CC BY 2.0
Q149405,Erignathus barbatus,Bearded seal,https://en.wikipedia.org/wiki/Bearded_seal,280,31.5,285.2,1,,15,0,1,,Near Threatened,4659,https://upload.wikimedia.org/wikipedia/commons/9/97/Svalbard_Sample_for_Wiki.ogg,https://upload.wikimedia.org/wikipedia/commons/7/78/Bearded_Seal.jpg,https://commons.wikimedia.org/wiki/File%3ABearded_Seal.jpg,Public domain,Public domain
